intent_id,intent_name,platform,sector,city,buyer_signal_strength,daily_target_min,daily_target_max,query_1,query_2,query_3,query_4,query_5,query_6,exclude_terms,target_roles,offer_angle
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Mombasa,warm,10,20,"""system migration"" Kenya","""system migration"" Mombasa","Manufacturing ""system migration"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Mombasa,warm,10,20,"""cybersecurity help"" Kenya","""cybersecurity help"" Mombasa","Manufacturing ""cybersecurity help"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Mombasa,warm,10,20,"""data backup"" Kenya","""data backup"" Mombasa","Manufacturing ""data backup"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Mombasa,warm,10,20,"""legacy systems"" Kenya","""legacy systems"" Mombasa","Manufacturing ""legacy systems"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Mombasa,warm,10,20,"""manual process pain"" Kenya","""manual process pain"" Mombasa","Manufacturing ""manual process pain"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Kisumu,warm,10,20,"""need ERP"" Kenya","""need ERP"" Kisumu","Manufacturing ""need ERP"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
it_systems_security,"IT Systems, ERP, and Security Upgrades",LinkedIn,Manufacturing,Kisumu,warm,10,20,"""system migration"" Kenya","""system migration"" Kisumu","Manufacturing ""system migration"" Kenya",Manufacturing buyer intent Kenya,Manufacturing procurement need Kenya,Manufacturing operations pain Kenya,tech news | developer tutorial,IT Manager | COO | Compliance Lead,risk reduction + process reliability + implementation roadmap
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Nairobi,warm,10,18,"""need sales training"" Kenya","""need sales training"" Nairobi","Sales Teams ""need sales training"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Nairobi,warm,10,18,"""team performance issue"" Kenya","""team performance issue"" Nairobi","Sales Teams ""team performance issue"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Nairobi,warm,10,18,"""customer handling training"" Kenya","""customer handling training"" Nairobi","Sales Teams ""customer handling training"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Nairobi,warm,10,18,"""manager coaching"" Kenya","""manager coaching"" Nairobi","Sales Teams ""manager coaching"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Nairobi,warm,10,18,"""inconsistent team output"" Kenya","""inconsistent team output"" Nairobi","Sales Teams ""inconsistent team output"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Nairobi,warm,10,18,"""onboarding quality"" Kenya","""onboarding quality"" Nairobi","Sales Teams ""onboarding quality"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Mombasa,warm,10,18,"""need sales training"" Kenya","""need sales training"" Mombasa","Sales Teams ""need sales training"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Mombasa,warm,10,18,"""team performance issue"" Kenya","""team performance issue"" Mombasa","Sales Teams ""team performance issue"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Mombasa,warm,10,18,"""customer handling training"" Kenya","""customer handling training"" Mombasa","Sales Teams ""customer handling training"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Mombasa,warm,10,18,"""manager coaching"" Kenya","""manager coaching"" Mombasa","Sales Teams ""manager coaching"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Mombasa,warm,10,18,"""inconsistent team output"" Kenya","""inconsistent team output"" Mombasa","Sales Teams ""inconsistent team output"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Mombasa,warm,10,18,"""onboarding quality"" Kenya","""onboarding quality"" Mombasa","Sales Teams ""onboarding quality"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Kisumu,warm,10,18,"""need sales training"" Kenya","""need sales training"" Kisumu","Sales Teams ""need sales training"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
training_enablement,"Training, Enablement, and Performance Coaching",LinkedIn,Sales Teams,Kisumu,warm,10,18,"""team performance issue"" Kenya","""team performance issue"" Kisumu","Sales Teams ""team performance issue"" Kenya",Sales Teams buyer intent Kenya,Sales Teams procurement need Kenya,Sales Teams operations pain Kenya,free webinar posts | motivation quote posts,L&D Manager | Head of Sales | Operations Head,practical upskilling tied to revenue and service outcomes
